"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"309964","2.65358643","0.00391404","0.37684847","0.08707621","206","8","false","3303","93.6127451","205","0","0","0.87280104","false","1","3303","18783232","0.01749038"
"309966","3.50855342","1.337E-5","0.28501775","0.26666667","10","10","false","3131","51.5","10","0","0","0.80703435","false","0","3131","54084","0.11985981"
"309967","2.97396459","7.4994E-4","0.33625148","0.05472637","67","9","false","4602","84.31343284","67","0","0","0.84815657","false","0","4602","3472882","0.0328125"
"309969","2.76343037","2.7169E-4","0.36186908","0.44163014","269","9","false","6141","172.3605948","269","0","0","0.86435151","false","0","6141","4490222","0.04143284"
"309970","2.86712185","5.6976E-4","0.34878183","0.48841516","216","9","false","9129","175.14351852","216","0","0","0.85637524","false","0","9129","4098522","0.05243402"
"309972","3.01155462","1.7119E-4","0.33205441","0.16500711","40","9","false","196","117.55263158","39","0","0","0.84526503","false","1","196","936518","0.04901014"
"309973","2.99302221","5.4718E-4","0.33411045","0.11562782","82","9","false","9978","65.64634146","82","0","0","0.8466906","false","0","9978","2566544","0.02685123"
"309975","3.26613145","2.5E-5","0.30617261","0.23976608","19","9","false","2533","102.26315789","19","0","0","0.8256822","false","0","2533","126146","0.09846872"
"309976","3.18967587","9.001E-5","0.31351148","0.22727273","14","9","false","8631","184.41666667","13","0","0","0.83156339","false","1","8631","324960","0.12896825"
"309978","2.75052521","0.00162848","0.36356693","0.06850876","119","9","false","1019","91.74789916","119","0","0","0.86534421","false","0","1019","8004736","0.02089541"
"309979","2.83118247","5.4684E-4","0.35320931","0.15985031","89","9","false","1022","104.77011494","88","0","0","0.85913981","false","1","1022","3312056","0.02825206"
"309981","3.81219988","3.549E-5","0.26231573","0.01818182","11","9","false","3490","16.45454545","11","0","0","0.78367693","false","0","3490","111074","0.11413404"
"309982","3.44087635","7.45E-5","0.29062364","0.09166667","18","8","false","6382","38.875","17","0","0","0.81224028","false","1","6382","212066","0.07194496"
"309984","2.99137155","2.8961E-4","0.33429482","0.77588296","147","9","false","7536","164.68027211","147","0","0","0.84681757","false","0","7536","1618474","0.06904263"
"309986","3.05372149","0.00146972","0.32746929","0.00845187","101","9","false","11156","38.96969697","100","0","0","0.84202142","false","1","11156","6859594","0.02083368"
"309987","3.25577731","4.962E-5","0.30714631","0.02564103","15","9","false","29927","117.23076923","14","0","0","0.82647867","false","1","29927","258094","0.09744019"
"309989","3.26433073","1.8577E-4","0.30634151","0.41230769","26","10","false","5698","69.23076923","26","0","0","0.82582071","false","0","5698","839664","0.0862747"
"309990","2.73769508","0.00346003","0.36527077","0.05450861","143","9","false","6772","81.66666667","142","0","0","0.86633115","false","1","6772","14598146","0.01843843"
"309992","2.72411465","0.00528207","0.36709175","0.03562844","196","8","false","2353","67.74742268","195","0","0","0.8673758","false","1","2353","21580016","0.01486422"
"309993","3.34678872","2.4077E-4","0.29879388","0.08947368","22","8","false","5104","45.35","21","0","0","0.81947779","false","1","5104","798418","0.06171233"
"309995","2.93187275","1.1426E-4","0.34107892","0.61283033","179","9","false","4736","180.26815642","179","0","0","0.8513944","false","0","4736","1500402","0.06543106"
"309996","2.82480492","3.7459E-4","0.35400675","0.53395548","223","9","false","6142","178.93721973","223","0","0","0.85963039","false","0","6142","4131456","0.0493323"
"309998","2.84656363","7.9853E-4","0.35130077","0.09976526","74","8","false","4137","121.47222222","73","0","0","0.85795664","false","1","4137","4342310","0.0339813"
"309999","3.1505102","3.819E-5","0.31740891","0.18300654","18","9","false","4741","113.88888889","18","0","0","0.83457614","false","0","4741","183410","0.07849908"
"310001","3.50532713","3.3992E-4","0.28528008","0.16190476","21","9","false","55763","24.23809524","21","0","0","0.80728253","false","0","55763","1170236","0.06303258"
"310002","3.25772809","4.529E-5","0.30696239","0.21818182","11","9","false","7204","121.27272727","11","0","0","0.82632861","false","0","7204","181824","0.10950226"
"310004","2.74009604","0.00457284","0.36495071","0.0298656","246","9","false","4163","62.13821138","246","0","0","0.86614646","false","0","4163","22444076","0.01406661"
"310005","3.1739946","2.5397E-4","0.3150604","0.10606061","12","9","false","81876","170.5","12","0","0","0.83276965","false","0","81876","1034084","0.10133929"
"310007","2.65718788","0.00581924","0.37633771","0.04283273","232","9","false","1432","69.33913043","231","0","0","0.87252401","false","1","1432","24329290","0.01313674"
"310008","3.16896759","1.605E-5","0.31556019","0.27472527","14","9","false","2004","172.78571429","14","0","0","0.83315634","false","0","2004","111538","0.11085641"
"310010","2.64323229","0.00765853","0.37832468","0.03831678","224","9","false","1499","72.125","224","0","0","0.87359752","false","0","1499","30150492","0.01332926"
"310011","3.08463385","6.284E-5","0.32418759","0.16993464","18","9","false","51762","155.61111111","18","0","0","0.83964355","false","0","51762","337070","0.08299223"
"310013","3.42894658","1.68E-6","0.29163476","0.1","7","9","false","84365","134.8","6","0","0","0.81315796","false","1","84365","12274","0.23217993"
"310014","2.63137755","0.00853526","0.38002908","0.02565326","290","8","false","983","61.63448276","290","0","0","0.87450942","false","0","983","35844914","0.01135517"
"310016","2.61389556","0.006164","0.38257076","0.10272672","258","8","false","7431","110.03515625","257","0","0","0.87585419","false","1","7431","30719208","0.01925971"
"310017","3.10819328","4.3051E-4","0.32173031","0.04313725","53","9","false","9212","58.90196078","52","0","0","0.83783129","false","1","9212","1840904","0.03386398"
"310019","3.74744898","1.5655E-4","0.2668482","0.0","4","10","false","706","38.25","4","0","0","0.78865777","false","0","706","410846","0.25168919"
"310020","4.74737395","0.0","0.21064277","0.0","1","11","false","9256","4.0","1","0","0","0.71174047","false","0","9256","0","0.0"
"310022","4.43292317","0.0","0.22558478","0.0","1","9","false","145270","16.0","1","0","0","0.73592899","false","0","145270","0","0.0"
"310023","3.4329982","6.0394E-4","0.29129057","0.05","18","8","false","43","36.4375","17","0","0","0.81284629","false","1","43","2204278","0.08003898"
"310025","3.50345138","1.963E-4","0.28543282","0.08658009","24","10","false","9456","21.59090909","23","0","0","0.80742682","false","1","9456","780930","0.06256684"
"310027","2.97576531","0.00110436","0.33604801","0.05700483","46","9","false","4802","86.86956522","46","0","0","0.84801805","false","0","4802","3893374","0.03440732"
"310028","2.78256303","0.00312653","0.3593809","0.0967118","190","9","false","6908","77.04787234","189","0","0","0.86287977","false","1","6908","14135550","0.01891224"
"310030","3.36246999","1.0057E-4","0.29740042","0.52380952","22","9","false","2791","48.22727273","22","0","0","0.81827154","false","0","2791","302044","0.0665742"
"310031","3.69642857","6.68E-6","0.2705314","0.71929825","19","9","false","2793","24.52631579","19","0","0","0.79258242","false","0","2793","26880","0.14312096"
"310033","2.73214286","0.00117073","0.36601307","0.36256146","260","9","false","3178","179.34108527","259","0","0","0.86675824","false","1","3178","9204466","0.04016424"
"310034","2.74669868","0.00178316","0.36407343","0.11136108","129","8","false","4792","119.4015748","128","0","0","0.86563856","false","1","4792","9744896","0.02654393"
"310036","2.79321729","3.3432E-4","0.3580101","0.50070699","223","9","false","6160","181.10762332","223","0","0","0.86206021","false","0","6160","4597836","0.04488306"
"310037","3.09918968","2.6583E-4","0.32266499","0.53677147","148","9","false","64960","154.40540541","148","0","0","0.83852387","false","0","64960","5905616","0.09632277"
"310039","3.95205582","9.0E-8","0.25303286","0.0","2","10","false","388387","87.5","2","0","0","0.77291878","false","0","388387","516","0.52108434"
"310040","2.98934574","0.00301369","0.33452136","0.0415011","151","9","false","54507","34.52980132","151","0","0","0.8469734","false","0","54507","12995448","0.01583406"
"310042","2.90013505","8.0979E-4","0.34481153","0.11954231","84","9","false","5159","92.47560976","83","0","0","0.85383577","false","1","5159","3918216","0.02974229"
"310043","3.08230792","0.00142529","0.32443222","0.03145796","60","9","false","9368","48.0","59","0","0","0.83982247","false","1","9368","5395986","0.02656286"
"310045","3.66168968","4.3E-7","0.27309797","0.33333333","5","10","false","117854","87.33333333","4","0","0","0.79525464","false","1","117854","1712","0.34117647"
"310047","2.89668367","2.1552E-4","0.34522237","0.60724095","92","9","false","1933","172.57777778","91","0","0","0.85410126","false","1","1933","1567328","0.05542706"
"310048","2.83665966","0.0022479","0.35252731","0.01589347","99","9","false","1937","70.7628866","98","0","0","0.85871849","false","1","1937","7695436","0.01947435"
"310050","2.97989196","4.3517E-4","0.33558264","0.07130125","34","9","false","10114","104.94117647","34","0","0","0.84770062","false","0","10114","1577462","0.04326619"
"310051","2.90546218","6.6592E-4","0.34417932","0.12772134","55","9","false","355","109.52830189","54","0","0","0.85342599","false","1","355","2890316","0.03674747"
"310053","2.66521609","0.00794163","0.3752041","0.06999753","314","8","false","409","101.70833333","313","0","0","0.87190645","false","1","409","44975394","0.020036"
"310054","3.0617497","4.256E-5","0.32661063","0.15384615","13","9","false","9774","238.46153846","13","0","0","0.84140387","false","0","9774","285266","0.11115098"
"310056","2.78406363","0.00147152","0.35918719","0.36694873","246","9","false","5245","161.89837398","246","0","0","0.86276434","false","0","5245","10301768","0.0406147"
"310057","2.81272509","6.5233E-4","0.3555271","0.43727989","270","9","false","6187","166.07089552","269","0","0","0.86055961","false","1","6187","6296296","0.0451382"
"310059","3.02948679","3.8324E-4","0.33008891","0.10367347","52","8","false","4478","84.9","51","0","0","0.84388563","false","1","4478","1963332","0.03807002"
"310061","2.78196279","0.00178981","0.35945844","0.04108392","144","8","false","5584","71.33333333","144","0","0","0.86292594","false","0","5584","10225110","0.01723438"
"310062","3.26042917","4.109E-5","0.30670809","0.17619048","21","9","false","624","115.33333333","21","0","0","0.82612083","false","0","624","236844","0.10505735"
"310064","3.52168367","4.701E-5","0.28395509","0.08333333","9","9","false","220134","47.22222222","9","0","0","0.80602433","false","0","220134","163266","0.11963626"
"310065","3.2417467","4.568E-4","0.30847567","0.14747475","47","9","false","26258","35.4","46","0","0","0.82755795","false","1","26258","1435518","0.03556904"
"310067","2.59386255","0.0076955","0.38552544","0.18786894","419","8","false","1915","129.92565947","418","0","0","0.87739519","false","1","1915","41105538","0.02242074"
"310068","3.06632653","2.712E-5","0.32612313","0.96262354","106","9","false","26608","207.51886792","106","0","0","0.84105181","false","0","26608","263838","0.11730324"
"310070","3.26072929","1.2668E-4","0.30667986","0.13419913","22","9","false","5733","128.18181818","22","0","0","0.82609775","false","0","5733","955694","0.09567586"
"310071","2.93855042","0.0010059","0.34030384","0.04444444","90","9","false","80125","63.17777778","90","0","0","0.85088074","false","0","80125","4305586","0.02262902"
"310073","3.41168968","6.694E-5","0.29310989","0.92721519","80","10","false","9801","86.4625","80","0","0","0.81448541","false","0","9801","282770","0.17017717"
"310075","2.73296819","4.1751E-4","0.36590254","0.41433692","280","9","false","6207","171.41785714","280","0","0","0.86669475","false","0","6207","5825662","0.03836568"
"310077","2.94087635","3.3972E-4","0.3400347","0.64979448","133","9","false","3191","187.45801527","132","0","0","0.85070182","false","1","3191","2418680","0.06829891"
"310079","2.95603241","1.6022E-4","0.33829128","0.57282374","218","9","false","23521","174.60091743","218","0","0","0.84953597","false","0","23521","1849466","0.07008718"
"310080","3.11959784","0.0","0.32055414","1.0","101","9","false","3007","207.52475248","101","0","0","0.83695401","false","0","3007","0","0.14031423"
"310082","2.98664466","2.6273E-4","0.3348239","0.44815267","152","9","false","6632","144.32894737","152","0","0","0.84718118","false","0","6632","2431634","0.0590544"
"310083","3.27731092","3.57E-6","0.30512821","0.76427061","44","10","false","83443","151.11363636","44","0","0","0.82482224","false","0","83443","57538","0.15906699"
"310085","2.88820528","0.00696426","0.34623578","0.0179599","186","9","false","4223","34.84408602","186","0","0","0.85475344","false","0","4223","23961692","0.01158317"
"310086","3.59011104","4.381E-5","0.27854292","0.28888889","10","10","false","8675","40.2","10","0","0","0.80076069","false","0","8675","130866","0.12314815"
"310088","3.48491897","0.0","0.28695072","1.0","77","10","false","54534","87.83116883","77","0","0","0.80885239","false","0","54534","0","0.22520813"
"310089","3.15816327","4.6606E-4","0.31663974","0.78722267","87","9","false","64976","101.05747126","87","0","0","0.83398744","false","0","64976","1792436","0.05975516"
"310091","2.96203481","5.3749E-4","0.33760576","0.3424598","118","9","false","11218","159.07627119","118","0","0","0.84907425","false","0","11218","3938122","0.05756148"
"310092","3.16213986","0.0","0.31624155","1.0","61","9","false","57835","221.55737705","61","0","0","0.83368155","false","0","57835","0","0.1499035"
"310094","3.70933373","1.5901E-4","0.26959019","0.36923077","26","10","false","257202","31.73076923","26","0","0","0.79158971","false","0","257202","814422","0.13221154"
"310095","3.52731092","8.545E-5","0.28350208","0.58494624","31","9","false","51","33.80645161","31","0","0","0.80559147","false","0","51","359184","0.10688036"
"310097","3.13482893","3.1342E-4","0.31899667","0.03952569","23","9","false","5479","121.65217391","23","0","0","0.83578239","false","0","5479","1232408","0.07154034"
"310098","2.72118848","0.00724027","0.36748649","0.01673307","251","9","false","7428","59.37450199","251","0","0","0.86760089","false","0","7428","32094390","0.01298231"
